player_id,player_name,season,position_group,PC1,PC2
player_5bf9c68f11a2,Zinchenko,2021-2022,Defender,4.11186911132752,-2.5965020720502365
player_a41ad07569f5,De Ketelaere,2021-2022,Forward,1.5645775929047618,2.335021113155087
player_9f4e330ea991,Čolak,2021-2022,Forward,1.5375625434508517,0.7617487751806294
player_abc76765bf30,Reus,2021-2022,Midfielder,4.08462864419713,3.9706230207224604
player_73421d5f292c,Rakitskyy,2021-2022,Defender,4.498560171585373,-0.7011018443746897
player_740d51dc41f1,Barella,2021-2022,Unknown,2.0849886089485485,-1.5677105801131
player_bcf6884576cb,Innocent,2021-2022,Midfielder,3.265222227708775,-2.553250100609011
player_5b9078352d5a,Taremi,2021-2022,Forward,2.748334597519591,2.558649242422968
player_580844a03832,João Mário,2021-2022,Unknown,4.408455657954533,-0.21413884475666783
player_cb7526a20250,Addo,2021-2022,Midfielder,4.349730108309658,-3.3171419230078443
player_967d7496efdb,Tsygankov,2021-2022,Midfielder,2.5451191630132377,-0.06395745472725498
player_9773bf404d60,Elia,2021-2022,Forward,1.9710876100948045,1.8988209355948233
player_7de3d6cd392b,De Vrij,2021-2022,Defender,3.484638169216742,-0.6146781073355256
player_2a7a67917f74,Sergio Busquets,2021-2022,Unknown,4.012237684795453,-3.4899015162892195
player_5d457216e51e,Shaparenko,2021-2022,Midfielder,4.101436246531377,-1.5530054015331745
player_c831c92cd56d,Mukiele,2021-2022,Defender,3.257163665435083,-0.27601043443485523
player_b1bdd80eb9ef,Wendel,2021-2022,Midfielder,3.664497105976607,0.011038930723845
player_73c96a9bb750,Meunier,2021-2022,Defender,3.2331064600226838,-1.4810029642027027
player_9421124577c2,De Roon,2021-2022,Midfielder,3.491897555176294,-2.5155040705860485
player_eac792c93e91,Nsoki,2021-2022,Defender,2.8651739997097607,-2.2851892069822157
player_47947c0ab827,Renan Lodi,2021-2022,Unknown,4.279404503111481,0.03374691318602513
player_570b7f149ef6,Davies,2021-2022,Midfielder,3.3438621866379843,-0.2898962658350781
player_27c3587610d7,Maycon,2021-2022,Midfielder,2.7942680156919693,-1.9732484135199881
player_27d54f2b91fc,Carrasco,2021-2022,Forward,0.780611112149725,1.0069948830611193
player_27aacb391c52,Cuadrado,2021-2022,Midfielder,2.6925021140067322,-2.0481074757076114
player_7e04da88cbb8,Felipe,2021-2022,Unknown,2.449508458862674,-2.3857576544094106
player_7815b02f5c10,Witsel,2021-2022,Midfielder,3.237982201543505,-1.7046521011084441
player_70080aa08b4f,Neymar,2021-2022,Unknown,2.287589825710552,-0.27356381471133756
player_bca8b6db3c84,Bamba,2021-2022,Forward,2.8220975640515107,-0.7974469708581463
player_936f80317412,Dumfries,2021-2022,Unknown,2.1811609258328226,-0.09164384142569836
player_c18f68284614,Goretzka,2021-2022,Midfielder,4.139353686532895,-0.9296785593689026
player_70384bd84fb1,Zapata,2021-2022,Forward,3.9620943287867916,5.9263137949268865
player_148e80fe67ab,Coquelin,2021-2022,Midfielder,3.0600405224616853,0.3159675373396247
player_5b11bebd3875,Ocampos,2021-2022,Midfielder,2.7224621436607674,1.4502913579873733
player_638d49d40512,Lauper,2021-2022,Midfielder,3.7364985767917247,-1.659879780017625
player_9a74d934350e,Grealish,2021-2022,Midfielder,3.1047444243767184,1.0304410805337438
player_132ab4399584,Claudinho,2021-2022,Midfielder,3.8780032768486463,1.0733461258674193
player_8277c619d375,Otávio,2021-2022,Unknown,2.6643285967015062,-1.6952170074046382
player_76014e01d291,Feddal,2021-2022,Defender,2.007702585984212,-2.5593894173388305
player_e12b91ef8120,Palomino,2021-2022,Defender,3.404032939382808,-1.1666025157247253
player_030b5d5ae71f,T. Hernández,2021-2022,Defender,2.52455144574722,-1.906630674419659
player_62bf43e2db26,Danilo,2021-2022,Unknown,2.66737560686079,-2.336860933997445
player_06e97612795e,Mykolenko,2021-2022,Defender,1.6934976593831006,-1.381951343016216
player_e824cf46abf1,Syrota,2021-2022,Defender,1.6158835847071926,-2.138961192048369
player_8fbdc8bbc673,Koundé,2021-2022,Defender,3.017455867984151,-2.1274593206161057
player_df2784434538,Savić,2021-2022,Defender,1.8702985033685806,-2.3919478837587653
player_544d65251b57,Akanji,2021-2022,Defender,2.2545149652827075,-2.856785980867179
player_6eeca279b335,L. Nielsen,2021-2022,Defender,1.9674625448232708,-2.30768745597241
player_c8f759a53985,Marlon,2021-2022,Defender,2.9568586611808243,-2.9214005724299974
player_cf885adcca86,Mbemba,2021-2022,Defender,2.251629272620869,-2.666043652889762
player_45b3aad9d77e,Casteels,2021-2022,Goalkeeper,0.6190786952581107,-0.4239217063950925
player_1597cbbcbce5,Ersin Destanoğlu,2021-2022,Goalkeeper,0.43244500166545086,-0.26492538520464765
player_bc120503eea2,Donnarumma,2021-2022,Unknown,0.4861514203555346,-0.41775668881994044
player_f818b64794aa,Gulácsi,2021-2022,Goalkeeper,0.7034028073763234,-0.5738888633396265
player_78438dd618b4,Bushchan,2021-2022,Goalkeeper,0.7060283531677156,-0.4937425076668328
player_c20411752f34,Athanasiadis,2021-2022,Goalkeeper,0.4677566164598289,-0.28500500181606
player_2125ebb87ab9,Musiala,2021-2022,Midfielder,2.5348064011927196,1.3362509054804574
player_7c0fe9712162,Brorsson,2021-2022,Defender,1.9820412104440732,-1.480482861625647
player_82808be83c55,Ziyech,2021-2022,Midfielder,4.880035319290932,1.919321094411158
player_7ab818320507,Saelemaekers,2021-2022,Midfielder,2.234075282981376,-1.0222624975933776
player_8dad21924f80,Douglas Santos,2021-2022,Defender,2.5599713334181136,-1.5896324551148573
player_810a50a04a6b,Chistiakov,2021-2022,Defender,2.6672066231957507,-1.9707912028597856
player_07ba3a45812b,Souza,2021-2022,Midfielder,4.2713764066898765,-3.8422063624937386
player_5b340a5c6da1,Berget,2021-2022,Midfielder,0.9100607707594707,-0.23960217002928694
player_277b68123e33,Onguéné,2021-2022,Defender,2.4728108076024893,-2.1903566744422416
player_a0063108fb0d,Buyalskiy,2021-2022,Midfielder,1.2689389336654362,0.5965737797472217
player_9e6656d4d226,Xeka,2021-2022,Unknown,2.5886447773433083,-1.9507289485658401
player_9f43f0450c79,Mæhle,2021-2022,Defender,1.7288455332482704,-1.6064396364923366
player_bbb5ff6dc382,Garcia,2021-2022,Defender,2.7153061919753476,-1.8276341377959298
player_8fd8242b397b,Malcom,2021-2022,Forward,1.8167425257378085,1.2962173815546558
player_570a90bfbf8c,Fred,2021-2022,Unknown,2.6503984336392103,-1.4370351335764702
player_d9a69b2acca9,Angeliño,2021-2022,Unknown,2.0394366364155934,-0.2572721274157965
player_6b05d3304690,Pedraza,2021-2022,Midfielder,2.48424470184843,-0.7507670646943824
player_3080d0cf1837,Pino,2021-2022,Forward,2.7974137578099008,0.6770710073710317
player_fca11899dc84,Verratti,2021-2022,Midfielder,5.290300167430857,-4.390928008700683
player_190437caef4c,Guilavogui,2021-2022,Midfielder,3.6609896146340977,-3.1305517430867047
player_97a156ce39b1,Kanté,2021-2022,Midfielder,3.3186876818989446,-2.2231321213570894
player_7c5f339f260d,Kovačić,2021-2022,Midfielder,3.5072847035752153,-2.945450553652962
player_73b583e4deab,Lindelöf,2021-2022,Defender,2.695621818999892,-2.461673602617531
player_037e5eff9479,Hermoso,2021-2022,Defender,1.9514162083747708,-1.9548003094025423
player_139f3aa84af6,C. Martins Pereira,2021-2022,Midfielder,2.7310695663440754,-1.8054022665404756
player_3140c00bcbe7,Hakan Çalhanoğlu,2021-2022,Midfielder,2.1655120369604455,-1.1846020084368512
player_76779bca4b0a,Wan-Bissaka,2021-2022,Defender,2.175178000138775,-2.981576255572549
player_32b0c58ec292,Tomori,2021-2022,Defender,3.3749703371764412,-0.9282006454219145
player_3efd0f8070d0,Botman,2021-2022,Defender,2.442952089550188,-2.381138508586739
player_300b8d1882cf,Rits,2021-2022,Midfielder,1.9006467978931627,2.185466476163077
player_e2c1499ef13f,Baku,2021-2022,Midfielder,0.9885033476402736,1.4211858978324465
player_d1c7570b9847,Ahmedhodžić,2021-2022,Defender,2.350293248212112,-2.2952580163225416
player_fa913b26f8bb,André Silva,2021-2022,Unknown,3.458955116508072,5.607002116658931
player_fb79830ab768,Vidal,2021-2022,Midfielder,4.742718301460318,-0.6685882162746027
player_abb9a26b4ea1,Balanta,2021-2022,Midfielder,4.239975652864557,-2.5606319055472686
player_18713a12b134,Renato Sanches,2021-2022,Unknown,1.3431680282807261,-0.5864028957473437
player_70b9afffb47f,Zappacosta,2021-2022,Defender,2.13316161874715,-0.7579005196602269
