player_id,player_name,position_group,degree,weighted_degree,pagerank,betweenness,closeness,eigenvector
player_9f9d744d76a1,Jan-Niklas Beste,Midfielder,11,2.5957017286527755,0.00011498773007449068,0.00011339675016585552,0.29072179698118605,2.8199299455055535e-05
player_91719407ba19,Delap,Forward,8,1.594591146049239,0.00011494864960117748,7.722711022678898e-05,0.2419335635194666,1.613023916188845e-06
player_ca64316c32b0,J. Timber,Midfielder,8,2.6687225799006553,0.00011493210873677161,1.611989832244176e-05,0.2662299377661317,0.0009977361344289818
player_3a5c9c53550f,Savvas Poursaitidis,Forward,9,2.0861715083211325,0.00011491761163358465,1.7694592871061076e-05,0.25583884167453574,2.1481485447428197e-07
player_426ebc7428d8,Shinji Okazaki,Forward,9,2.1910394759617606,0.00011491535751503477,2.151755055725283e-05,0.25921673682867713,5.64659598310826e-07
player_a5ef731e6f0a,Niklas Tauer,Forward,8,1.981100515762311,0.00011489307232315604,0.0007760631718437158,0.26145136387030365,4.0450644641010687e-07
player_210f155fdd96,Kryštof Daněk,Defender,9,2.670603952664747,0.00011487991470266517,7.323434433535221e-05,0.230804179918219,1.2506545729457415e-08
player_e5385d7ac3dc,José Pozo,Midfielder,8,2.6051207015596773,0.00011482140597988527,2.149105826746483e-05,0.25913409424217304,4.755209140429732e-05
player_d8e6747686b6,Bart Nieuwkoop,Defender,9,2.556554242303788,0.0001147450511780793,4.806218714879122e-05,0.2666141835596667,4.87093861583027e-07
player_f0a4e36994c9,Felix Passlack,Defender,9,2.4499723278869214,0.00011440405940449589,0.00014112407655911044,0.2543338131297328,4.683925599397988e-08
player_b1c2ddc1e7f2,Kelvin Wilson,Goalkeeper,8,3.284889010724208,0.00011438875107830653,2.300717296186315e-05,0.21181007974149163,3.931151582699643e-08
player_f6b1cd577592,Carlos Tevez,Midfielder,9,2.6442296348704417,0.00011438122165136275,1.4135656396063821e-05,0.2603292550124912,2.247319950691175e-05
player_56bc9124b215,Brenden Aaronson,Midfielder,9,2.603966557298042,0.00011424140264718006,3.0809912445021696e-05,0.2622781542433043,2.9804755519143312e-05
player_f1240383dce3,Hernán Pérez,Midfielder,9,2.9785553142909182,0.00011410799384374123,3.702778696701217e-05,0.2667366762929903,0.002247090137351841
player_22df78a6fa63,Anthony Ujah,Forward,8,1.4874538160169235,0.0001140449540789464,0.00015279581912235618,0.2467666524986338,2.416275348250328e-07
player_cc1e4c1e31fb,Héctor Fort,Defender,10,2.528799270740297,0.0001135715385231872,0.00045839669153648836,0.2611153945001285,2.750324077150363e-07
player_c6d206f70957,Dina Ebimbe,Midfielder,8,1.969736061326409,0.00011356570500723566,0.0003680856155214648,0.2269250097716232,3.343446626300399e-07
player_6aa43641aabe,Paul Scholes,Midfielder,9,2.4637234518682276,0.00011356388278924829,6.400154272133527e-05,0.2680915627679926,3.1533255064675684e-05
player_698ca4f98ff0,David Albelda,Defender,11,2.677789184817611,0.00011350649676360576,0.0009060006403412776,0.29059706828745085,4.885961090502171e-06
player_fea590125360,Derek Mazou-Sacko,Midfielder,8,1.407045081254541,0.00011341742884359734,0.0003802003606207724,0.2510501606127996,1.1596736512589417e-06
player_7052c2bd72ce,Antonio Mirante,Goalkeeper,9,3.3538833117522637,0.0001133235810201328,3.81961730752899e-05,0.20566801619433198,2.999341896414949e-08
player_f2ae0f2bb3b4,De Sciglio,Defender,8,2.750108411114438,0.0001131105134980294,1.1515095038250123e-05,0.24345534056191218,2.3312586472129516e-08
player_9f33096a73fb,Jacori Hayes,Midfielder,10,2.3568488307082043,0.00011310138382622753,0.00040187876931432236,0.2845141416970036,6.598595390570653e-05
player_951f7b7091be,Mario Gavranovic,Defender,10,2.43996695590754,0.00011309982267597795,0.00013596075133543375,0.26140091335949056,1.6750723474098127e-07
player_895a6f92845d,Nicolás Burdisso,Defender,10,2.4702712009638446,0.00011298457107099109,0.000540836943712758,0.28360083740404746,5.219768302376672e-07
player_b0689095aef0,Takuya Ogiwara,Defender,8,2.634986506982683,0.0001129807255411262,2.8560622170352087e-05,0.25134516667697443,7.892361755951837e-08
player_1efd23f634ce,Rhodri Smith,Forward,8,1.938867872374634,0.0001129711304563816,0.0003046935944252089,0.25831055742706416,4.1194154607390454e-07
player_a6d3d97383b8,Reto Ziegler,Midfielder,8,2.1369486978105967,0.00011296394384907563,3.738679790743904e-05,0.2561775088250126,7.2487986749366245e-06
player_8bb0116cc30a,Walter Gargano,Forward,8,2.0245693805328164,0.00011294666301193347,7.711422207637586e-06,0.254,3.734274639931689e-07
player_27c3587610d7,Maycon,Midfielder,8,2.5621089795641776,0.00011293833346026259,8.371820327844485e-06,0.24730724761151343,1.4111686288226358e-05
player_7e481d218500,Rebić,Forward,8,1.7005816722836014,0.00011293755762870557,5.877987693204941e-05,0.25630676084762866,2.2909022189311427e-07
player_ffa7d34c009e,Roman Shirokov,Midfielder,9,2.66987006546896,0.00011287317252777287,2.4198487964018324e-05,0.26375908618899274,2.5683111342107204e-05
player_e38bced0076e,Charles Kaboré,Midfielder,8,2.1081672632923016,0.0001122916169439778,9.239693097782619e-05,0.27234955099852565,3.359905847534661e-05
player_f6766042f451,Junior Adamu,Forward,8,1.9839323704291771,0.00011214892908859792,3.034363348567967e-05,0.24844112972245996,2.0141120545124132e-07
player_d849b3e6d281,En-Nesyri,Forward,7,1.2027492993611357,0.00011213763332325449,0.0001654503435830649,0.2457222322994135,1.880833616098945e-06
player_f3a1bc76341d,Gregory Wüthrich,Defender,8,2.289659340548588,0.00011189371708365104,0.00015992182307341754,0.24316400406868904,4.202700752018231e-08
player_a06db665133d,Magnus Mattsson,Defender,11,2.4507107380096644,0.00011185314859194252,0.0014746170487352646,0.29556363636363636,1.3474481387821473e-05
